headline,label
Trump targets young men with nicotine pouch and Jake Paul ads,NBC
All lip balms aren't created equally. Here's what to know when treating chapped lips,NBC
Victims of Hamas attack in Israel and their families blame Iran in new federal lawsuit,NBC
'White dudes' rally to elect Kamala Harris as the first female president,NBC
Ex NYPD officer who assaulted D.C. officer on Jan. 6 gets record 10 year sentence,NBC
Zelenskyy's rise: From 'Dancing with the Stars' and 'Paddington 2' to facing down Putin,NBC
The Midea U is my first air conditioner splurge,NBC
Atlanta shooting victim's son recalls the last moment they spent together,NBC
Qatar re evaluating its role as mediator in Gaza cease fire talks,NBC
"Biden says the election will be 'free and fair,' but 'I don't know whether it will be peaceful'",NBC
Air quality: New York City has the worst air in the world as smoke from Canadian wildfires rolls in,NBC
Opinion Democrats were once afraid of the A word. Now they're running on it.,NBC
Michelle Obama's office says the former first lady 'will not be running for president' in 2024,NBC
"Draft opinion indicates Supreme Court will overturn Roe v. Wade, Politico reports in extraordinary leak",NBC
Capitol Police Officer Eugene Goodman offers new Jan. 6 details at trial of QAnon believer,NBC
"Wigs, robotic guns and exploding pagers: Israel has a long history of hunting down its enemies",NBC
Charges in Beverly Hills attack on Jewish couple could amount to life in prison,NBC
'Psych' star Dulé Hill on Hollywood diversity and the legacy of 'The West Wing',NBC
Putin praises Kim Jong Un's support for Ukraine war as he heads to North Korea,NBC
"House votes to condemn Biden, Harris and others over 2021 Afghanistan withdrawal",NBC
Wave of protests in Iran reflects seething anger over how its regime treats women,NBC
"U.S. sending powerful defense system to Israel, deepening its involvement in the conflict",NBC
NOAA issues highest ever early forecast for the coming hurricane season,NBC
Why I love my iPhone case and wallet combo,NBC
Trump once called Jan. 6 a 'heinous attack.' Now he calls it a 'day of love.',NBC
Opponents of Florida's abortion ban aim to put reproductive rights on the state's 2024 ballot,NBC
Do Stanley cups contain lead or pose a risk of lead poisoning? Experts weigh in,NBC
Andy Beshear draws rebuke from Vance over abortion comments,NBC
Republicans' anti Trump effort flounders as the former president cruises ahead,NBC
Sinwar's death offers an opening to end the war in Gaza and a test for Netanyahu,NBC
Trump calls judge overseeing his Jan. 6 case 'the most evil person',NBC
"Iran spreading election propaganda and targeting U.S. state voter rolls, officials say",NBC
The fight forthe future of Israel's political system isn't over. Here's what to know.,NBC
Hamas says it has taken 'dozens' of Israelis hostage,NBC
Israeli military recovers the bodies of 3 more hostages from Gaza,NBC
Legos? Wine? Makeup? Dog treats? These Advent calendars go above and beyond chocolate,NBC
Chinese adoptees say they feel conflicted after China announces end to international adoptions,NBC
Trump rally shooter identified as 20 year old Pennsylvania man,NBC
"A new book has amplified fierce debate around teens, mental health and smartphones",NBC
Judge rules against RFK Jr.'s bid to appear on New York ballot this fall,NBC
Brazil's Christ the Redeemer welcomes Taylor Swift with unique display,NBC
19 gifts any book lover will absolutely love,NBC
Coffee enthusiasts love the Moccamaster but is it worth the price? I tried it for a month to find out,NBC
Netanyahu era ends in Israel as new government survives key parliament vote,NBC
"Iran vows retaliation on Israel after commanders' deaths, raising fears of war spiraling",NBC
"Beijing sizzles at 106 degrees, hottest June day recorded in China's capital",NBC
2024 GOP candidates forced to grapple with a 6 week abortion ban to win Iowa,NBC
Biden gives historic interview to LGBTQ newspaper,NBC
Florida Supreme Court hears arguments over an abortion rights ballot measure,NBC
Israeli military indicates it searched Gaza cemetery for bodies of hostages,NBC
Pet Awards: The best pet food recommended by veterinarians,NBC
The best gentle skin care products for sensitive skin,NBC
"Armed man arrested on suspicion of threatening FEMA workers, authorities say",NBC
Nobel Peace laureate known as 'banker to the poor' faces jail in his home country,NBC
New Orleans braces for drinking water emergency from drought stricken Mississippi River,NBC
I wore the Garmin Forerunner 165 for a month and now it's my new favorite running watch,NBC
"A group of Palestinian men waving a white flag is shot at, killing 1",NBC
"A timeline of Trump's many, many positions on abortion",NBC
What JD Vance has said about the war in Ukraine,NBC
"1 year after Atlanta area spa shootings, Asian American community is still healing",NBC
Biden in Germany speaks of hope of a cease fire in Gaza after Sinwar death,NBC
New Jan. 6 footage appears to show rioter firing a gun in the air during Capitol attack,NBC
Israeli Prime Minister Netanyahu hospitalized,NBC
Trump launches group to build Black support at Detroit church event,NBC
How votes get counted and reported on election night and how gathers and checks the data,NBC
"U.S., U.K. among 9 countries pausing funding to UNRWA amid allegations 12 employees were part of Oct. 7 attack",NBC
"Why Turkish towels are the best towels for the beach, pool and travel",NBC
Democrat Josh Shapiro defeats Republican Doug Mastriano in Pennsylvania governor's race,NBC
Biden signs executive action drastically tightening border,NBC
Federal judge appoints special master to review documents seized at Mar a Lago,NBC
Harris says it is part of the American tradition for VPs not to criticize the president,NBC
"Valentine's Day is coming up quickly shop these deals on flowers, plants and more",NBC
Here's why any Israeli attempt to rescue hostages in Gaza will be 'brutal',NBC
"Want smoother, glowier skin? Dermatologists swear by these AHA products",NBC
23+ thoughtful gifts for teachers that will help them destress,NBC
Texas husband held on $1M bond in wife's strangulation death that was first reported as suicide,NBC
"Abortion rights, gun violence in the spotlight at final Michigan Senate debate",NBC
Transgender models featured in Victoria's Secret Fashion Show,NBC
How much water do you really need to drink?,NBC
Kremlin denies it was behind the Prigozhin plane crash,NBC
DOJ charges two brothers in Jan. 6 assault on a New York Times photographer,NBC
6 key takeaways from the first Harris Trump presidential debate,NBC
You should be cleaning your reusable water bottle every single day,NBC
Trump describes in detail being shot by a would be assassin,NBC
Walmart's first ever Holiday Deals event is coming here's what you need to know,NBC
Opioid overdose antidote Narcan will be widely available over the counter next week,NBC
Take the guesswork out of what to make for dinner with these prepared meal delivery services,NBC
NewJeans says they're more than solely K pop stars as they break global barriers,NBC
Trump turns political event into surreal listening party,NBC
Benjamin Netanyahu says he will meet with Florida Gov. Ron DeSantis in Israel,NBC
Dry hair? Here's how often you should wash it,NBC
Outspoken critic of Palestinian Authority dies after violent arrest,NBC
Congress to get beefed up security for electoral vote certification on Jan. 6,NBC
Federal judge sets Trump trial date in election interference case,NBC
"Alleged 'Baby Reindeer' inspiration sues Netflix, claiming defamation",NBC
Israel says troops searched a Gaza cemetery for dead hostages,NBC
"2024 Olympics: Simone Biles takes gold in vault, Sha'Carri Richardson gets silver in 100 meter",NBC
"Iranian President Ebrahim Raisi, known for brutal crackdowns against political opposition, dies at 63",NBC
Supreme Court stays out of fight over transgender student bathroom access,NBC
Trump calls GOP candidate with a history of offensive remarks 'Martin Luther King on steroids',NBC
Bangladesh restores internet as students call off job quota protests,NBC
Choosing the best flat iron depends on your hair type and texture here's what experts recommend,NBC
"Fearing a Trump takeover, Justice Department alumni endorse Kamala Harris",NBC
"Stellantis to sell, shutter large testing facility amid cost cutting efforts",NBC
"Man with gun, knife arrested near Justice Kavanaugh's house",NBC
The Vitruvi Stone Diffuser helps me fall asleep faster and is now on sale,NBC
Pelosi appoints Republican Rep. Kinzinger to Jan. 6 committee,NBC
These meal delivery services make it easier to have a gluten free diet,NBC
How to find the best shampoo to help repair damaged hair,NBC
How often should you bathe your dog? There are 3 factors to keep in mind,NBC
These 3 factors can be causing dry skin here's how to combat them using your body wash,NBC
Ron DeSantis fires more staffers in a campaign shake up,NBC
Kenya led police force arrives in Haiti to tackle gang violence,NBC
"'Psychologically broken,' 8 year old Sama loses her hair",NBC
China's foreign minister removed from post,NBC
A deadly detour: Migrant deaths spike outside El Paso,NBC
"In Cuba, hundreds take to the streets in rare protests as economic crisis deepens",NBC
"Alabama seeks more nitrogen executions, despite concern over the method",NBC
Biden announces Israel has offered a three part proposal to end the war in Gaza,NBC
Theft from the Covid relief plan known as PPP was even worse than we thought,NBC
The significance of why Hamas chose to attack Israel now,NBC
"An AI powered bot army on X spread pro Trump and pro GOP propaganda, research shows",NBC
"Curly hair products from Olaplex, Moroccanoil and Kerastase",NBC
DNC chair says majority of delegates have voted to give Harris the Democratic nomination,NBC
Sen. Mitch McConnell will step down as Republican leader at the end of the year,NBC
White House says Israel's Rafah strike and ground assault don't cross Biden's 'red line',NBC
"Israel seizes trove of intelligence on Hamas in Gaza offensive, with U.S. help",NBC
Jan. 6 rioter who attacked cops lashes out at Trump appointed judge after 12 year sentence,NBC
Newly freed hostages describe what life was like while being held by Hamas,NBC
"Netanyahu: Israel is not heading toward civil war, judicial changes 'necessary'",NBC
TikToker Rachel Yaffe dies of rare liver cancer at 27,NBC
Victoria's Secret Fashion Show will return in the fall after yearslong hiatus,NBC
